Student_ID,Classes_ID,Date,Code,ID
255674,5094342,10-Dec-24,P,175789939
255674,5094333,10-Dec-24,P,175817686
255674,5511068,10-Dec-24,A,175879849
255674,5511068,10-Dec-24,A,175879878
255674,5511068,10-Dec-24,A,175879890
255674,5094343,11-Dec-24,P,175946722
255674,5094342,11-Dec-24,P,175996063
255674,5094333,11-Dec-24,P,176024403
255674,5511068,11-Dec-24,A,176103149
255674,5511068,11-Dec-24,A,176103625
255674,5511068,11-Dec-24,A,176103628
255674,5094343,12-Dec-24,P,176158903
255674,5094342,12-Dec-24,P,176222975
255674,5094333,12-Dec-24,A,176229344
255674,5511068,12-Dec-24,A,176282450
255674,5511068,12-Dec-24,A,176282456
255674,5511068,12-Dec-24,A,176282478
255674,5094343,13-Dec-24,A,176355842
255674,5094342,13-Dec-24,A,176413712
255674,5094333,13-Dec-24,A,176431975
255674,5511068,13-Dec-24,A,176489670
255674,5511068,13-Dec-24,A,176489692
255674,5511068,13-Dec-24,A,176489708
255674,5094343,16-Dec-24,P,176571558
255674,5094342,16-Dec-24,P,176633832
255674,5094333,16-Dec-24,P,176638840
255674,5511068,16-Dec-24,P,176716666
255674,5511068,16-Dec-24,P,176716671
255674,5511068,16-Dec-24,P,176716690
255674,5094343,17-Dec-24,P,176769094
255674,5094342,17-Dec-24,P,176818158
255674,5094333,17-Dec-24,P,176850067
255674,5511068,17-Dec-24,P,176911474
255674,5511068,17-Dec-24,P,176911492
255674,5511068,17-Dec-24,P,176911503
255674,5094343,18-Dec-24,P,176996772
255674,5094342,18-Dec-24,P,177027595
255674,5094333,18-Dec-24,P,177060044
255674,5511068,18-Dec-24,P,177113262
255674,5511068,18-Dec-24,P,177113267
255674,5511068,18-Dec-24,P,177113296
255674,5094343,19-Dec-24,A,177189965
255674,5094342,19-Dec-24,A,177228723
255674,5094333,19-Dec-24,A,177257382
255674,5511068,19-Dec-24,P,177322210
255674,5511068,19-Dec-24,P,177322418
255674,5511068,19-Dec-24,P,177322434
255674,5094343,20-Dec-24,A,177389866
255674,5094342,20-Dec-24,A,177423565
255674,5094333,20-Dec-24,A,177451380
255674,5511068,20-Dec-24,P,177532268
255674,5511068,20-Dec-24,P,177532279
255674,5511068,20-Dec-24,P,177532296
255674,5094343,6-Jan-25,P,177581387
255674,5094342,6-Jan-25,P,177638564
255674,5094333,6-Jan-25,P,177661768
255674,5094343,7-Jan-25,P,177787991
255674,5511068,6-Jan-25,P,177801910
255674,5511068,6-Jan-25,P,177802249
255674,5511068,6-Jan-25,P,177802585
255674,5094342,7-Jan-25,P,177836494
255674,5094333,7-Jan-25,P,177867281
255674,5511068,7-Jan-25,P,177956781
255674,5511068,7-Jan-25,P,177956800
255674,5511068,7-Jan-25,P,177956862
255674,5094343,8-Jan-25,P,178010349
255674,5094342,8-Jan-25,P,178042489
255674,5094333,8-Jan-25,P,178073569
255674,5511068,8-Jan-25,A,178121049
255674,5511068,8-Jan-25,A,178121473
255674,5511068,8-Jan-25,A,178121485
255674,5094343,9-Jan-25,P,178194656
255674,5094342,9-Jan-25,P,178245779
255674,5094333,9-Jan-25,P,178276905
255674,5511068,9-Jan-25,P,178329752
255674,5511068,9-Jan-25,P,178329755
255674,5511068,9-Jan-25,P,178329825
255674,5094343,10-Jan-25,P,178405284
255674,5094342,10-Jan-25,P,178443452
255674,5094333,10-Jan-25,P,178475762
255674,5511068,10-Jan-25,P,178530460
255674,5511068,10-Jan-25,P,178530578
255674,5511068,10-Jan-25,P,178530597
255674,5094333,13-Jan-25,P,178626768
255674,5511068,13-Jan-25,A,178654727
255674,5511068,13-Jan-25,A,178654747
255674,5511068,13-Jan-25,A,178654870
930594,5285076,26-Aug-24,A,161581441
930594,5285094,26-Aug-24,A,161585511
930594,5285145,26-Aug-24,A,161620262
930594,5285145,27-Aug-24,A,161620269
930594,5285119,27-Aug-24,A,161621902
930594,5285119,26-Aug-24,A,161621907
930594,5285130,26-Aug-24,A,161622255
930594,5285130,27-Aug-24,A,161622420
930594,5285106,26-Aug-24,A,161641426
930594,5285076,27-Aug-24,A,161787289
930594,5285094,27-Aug-24,A,161788532
930594,5285106,27-Aug-24,A,161808303
930594,5285076,28-Aug-24,A,161960347
930594,5285094,28-Aug-24,A,161961209
930594,5285106,28-Aug-24,A,161981842
930594,5285130,28-Aug-24,A,162033671
930594,5285145,28-Aug-24,A,162050480
930594,5285119,28-Aug-24,A,162058271
930594,5285106,29-Aug-24,A,162171856
930594,5285076,29-Aug-24,A,162176325
930594,5285094,29-Aug-24,A,162176761
930594,5285145,29-Aug-24,A,162177996
930594,5285130,29-Aug-24,A,162205456
930594,5285119,29-Aug-24,A,162255060
930594,5285076,3-Sep-24,P,162357188
930594,5285094,3-Sep-24,P,162360051
930594,5285145,3-Sep-24,P,162361048
930594,5285119,3-Sep-24,P,162386907
930594,5285106,3-Sep-24,P,162404952
930594,5285130,3-Sep-24,P,162469473
930594,5285130,4-Sep-24,P,162507898
930594,5285076,4-Sep-24,P,162566131
930594,5285094,4-Sep-24,P,162566560
930594,5285145,4-Sep-24,P,162568194
930594,5285106,4-Sep-24,P,162592192
930594,5285119,4-Sep-24,P,162620835
930594,5285076,5-Sep-24,P,162769958
930594,5285094,5-Sep-24,P,162770107
930594,5285145,5-Sep-24,P,162771085
930594,5285106,5-Sep-24,P,162804527
930594,5285130,5-Sep-24,P,162852543
930594,5285130,6-Sep-24,A,162922544
930594,5285076,6-Sep-24,A,162966998
930594,5285094,6-Sep-24,A,162967672
930594,5285145,6-Sep-24,A,162967998
930594,5285106,6-Sep-24,A,163008274
930594,5285119,6-Sep-24,A,163060049
930594,5285119,5-Sep-24,P,163093733
930594,5285130,9-Sep-24,P,163121581
930594,5285076,9-Sep-24,P,163189975
930594,5285094,9-Sep-24,P,163190910
930594,5285145,9-Sep-24,P,163191306
930594,5285106,9-Sep-24,P,163228300
930594,5285119,9-Sep-24,P,163309600
930594,5285130,10-Sep-24,P,163358198
930594,5285076,10-Sep-24,P,163426386
930594,5285094,10-Sep-24,P,163426629
930594,5285145,10-Sep-24,P,163426975
930594,5285106,10-Sep-24,P,163447349
930594,5285119,10-Sep-24,P,163527260
930594,5285130,11-Sep-24,P,163560821
930594,5285076,11-Sep-24,P,163606014
930594,5285094,11-Sep-24,P,163606628
930594,5285145,11-Sep-24,P,163606782
930594,5285106,11-Sep-24,P,163696656
930594,5285119,11-Sep-24,P,163701980
930594,5285076,12-Sep-24,P,163811209
930594,5285094,12-Sep-24,P,163813038
930594,5285145,12-Sep-24,P,163813632
930594,5285130,12-Sep-24,P,163826369
930594,5285106,12-Sep-24,P,163846296
930594,5285119,12-Sep-24,P,163919855
930594,5285076,13-Sep-24,P,163999740
930594,5285094,13-Sep-24,P,164000550
930594,5285145,13-Sep-24,P,164003111
930594,5285130,13-Sep-24,P,164032125
930594,5285106,13-Sep-24,P,164045251
930594,5285130,16-Sep-24,P,164177336
930594,5285076,16-Sep-24,P,164230858
930594,5285094,16-Sep-24,P,164231425
930594,5285145,16-Sep-24,P,164231842
930594,5285106,16-Sep-24,P,164250851
930594,5285119,16-Sep-24,A,164312731
930594,5285130,17-Sep-24,P,164367853
930594,5285119,13-Sep-24,P,164418685
930594,5285076,17-Sep-24,P,164426299
930594,5285094,17-Sep-24,P,164427187
930594,5285145,17-Sep-24,P,164430658
930594,5285106,17-Sep-24,P,164462391
930594,5285119,17-Sep-24,P,164533083
930594,5285076,18-Sep-24,P,164631045
930594,5285094,18-Sep-24,P,164631426
930594,5285145,18-Sep-24,P,164631856
930594,5285106,18-Sep-24,P,164667123
930594,5285130,18-Sep-24,P,164680416
930594,5285119,18-Sep-24,P,164721659
930594,5285130,19-Sep-24,P,164820185
930594,5285076,19-Sep-24,P,164830014
930594,5285094,19-Sep-24,P,164831445
930594,5285145,19-Sep-24,P,164832124
930594,5285106,19-Sep-24,P,164867820
930594,5285119,19-Sep-24,P,164899015
930594,5285130,20-Sep-24,P,164981670
930594,5285076,20-Sep-24,P,165063498
930594,5285094,20-Sep-24,P,165064235
930594,5285145,20-Sep-24,P,165069228
930594,5285119,20-Sep-24,P,165076364
930594,5285106,20-Sep-24,P,165128663
930594,5285130,23-Sep-24,P,165179618
930594,5285076,23-Sep-24,P,165251728
930594,5285094,23-Sep-24,P,165252191
930594,5285145,23-Sep-24,P,165252405
930594,5285106,23-Sep-24,P,165287946
930594,5285119,23-Sep-24,P,165340778
930594,5285130,24-Sep-24,P,165397716
930594,5285076,24-Sep-24,P,165452296
930594,5285094,24-Sep-24,P,165453285
930594,5285145,24-Sep-24,P,165453384
930594,5285106,24-Sep-24,P,165491272
930594,5285119,24-Sep-24,P,165530404
930594,5285130,25-Sep-24,P,165615208
930594,5285076,25-Sep-24,P,165656144
930594,5285094,25-Sep-24,P,165661398
930594,5285145,25-Sep-24,P,165667237
930594,5285106,25-Sep-24,P,165695459
930594,5285119,25-Sep-24,P,165745086
930594,5285130,26-Sep-24,P,165836405
930594,5285076,26-Sep-24,P,165870483
930594,5285094,26-Sep-24,P,165871007
930594,5285145,26-Sep-24,P,165871662
930594,5285106,26-Sep-24,P,165901203
930594,5285119,26-Sep-24,P,165938713
930594,5285130,27-Sep-24,P,166010293
930594,5285076,27-Sep-24,P,166062300
930594,5285094,27-Sep-24,P,166066659
930594,5285145,27-Sep-24,P,166068218
930594,5285119,27-Sep-24,P,166086420
930594,5285106,27-Sep-24,P,166176617
930594,5285076,1-Oct-24,P,166316767
930594,5285094,1-Oct-24,P,166317121
930594,5285145,1-Oct-24,P,166317368
930594,5285106,1-Oct-24,P,166329143
930594,5285130,1-Oct-24,P,166371232
930594,5285076,2-Oct-24,P,166531067
930594,5285094,2-Oct-24,P,166531694
930594,5285145,2-Oct-24,P,166531982
930594,5285130,2-Oct-24,P,166543409
930594,5285106,2-Oct-24,P,166544417
930594,5285119,2-Oct-24,P,166620266
930594,5285076,3-Oct-24,P,166716426
930594,5285094,3-Oct-24,P,166716933
930594,5285145,3-Oct-24,P,166717718
930594,5285106,3-Oct-24,P,166741205
930594,5285130,3-Oct-24,P,166789389
930594,5285119,1-Oct-24,P,166812428
930594,5285119,3-Oct-24,A,166812438
930594,5285130,4-Oct-24,A,166853980
930594,5285076,4-Oct-24,A,166927112
930594,5285119,4-Oct-24,A,166927682
930594,5285094,4-Oct-24,A,166929127
930594,5285145,4-Oct-24,A,166931003
930594,5285106,4-Oct-24,A,167013010
930594,5285130,7-Oct-24,P,167065456
930594,5285106,7-Oct-24,P,167151900
930594,5285076,7-Oct-24,P,167214284
930594,5285094,7-Oct-24,P,167215164
930594,5285145,7-Oct-24,P,167218305
930594,5285119,7-Oct-24,P,167234233
930594,5285076,8-Oct-24,P,167320393
930594,5285094,8-Oct-24,P,167321043
930594,5285145,8-Oct-24,P,167321922
930594,5285106,8-Oct-24,P,167395438
930594,5285130,8-Oct-24,P,167410857
930594,5285130,9-Oct-24,P,167479059
930594,5285076,9-Oct-24,P,167566318
930594,5285094,9-Oct-24,P,167566416
930594,5285145,9-Oct-24,P,167571604
930594,5285106,9-Oct-24,P,167584468
930594,5285119,9-Oct-24,P,167627828
930594,5285130,10-Oct-24,P,167674839
930594,5285076,10-Oct-24,P,167773580
930594,5285094,10-Oct-24,P,167773993
930594,5285145,10-Oct-24,P,167774590
930594,5285106,10-Oct-24,P,167802240
930594,5285119,8-Oct-24,P,167820450
930594,5285119,10-Oct-24,P,167820961
930594,5285130,11-Oct-24,A,167874938
930594,5285106,11-Oct-24,A,167971973
930594,5285076,11-Oct-24,A,168005262
930594,5285094,11-Oct-24,A,168005399
930594,5285145,11-Oct-24,A,168005665
930594,5285119,11-Oct-24,A,168048430
930594,5285130,14-Oct-24,P,168072302
930594,5285076,14-Oct-24,P,168134592
930594,5285094,14-Oct-24,P,168137084
930594,5285145,14-Oct-24,P,168138008
930594,5285106,14-Oct-24,P,168157175
930594,5285119,14-Oct-24,P,168249853
930594,5285130,15-Oct-24,P,168341843
930594,5285076,15-Oct-24,A,168349037
930594,5285094,15-Oct-24,A,168350344
930594,5285145,15-Oct-24,A,168351607
930594,5285106,15-Oct-24,P,168392732
930594,5285119,15-Oct-24,A,168422584
930594,5285130,16-Oct-24,P,168520097
930594,5285076,16-Oct-24,P,168547372
930594,5285094,16-Oct-24,P,168547562
930594,5285119,16-Oct-24,P,168569662
930594,5285106,16-Oct-24,P,168614633
930594,5285145,16-Oct-24,A,168668377
930594,5285130,17-Oct-24,P,168740047
930594,5285106,17-Oct-24,P,168797115
930594,5285119,17-Oct-24,P,168843582
930594,5285076,17-Oct-24,P,168851412
930594,5285094,17-Oct-24,P,168851435
930594,5285145,17-Oct-24,P,168852021
930594,5285130,18-Oct-24,P,168931020
930594,5285076,18-Oct-24,P,168956889
930594,5285094,18-Oct-24,P,168957832
930594,5285145,18-Oct-24,P,168959017
930594,5285106,18-Oct-24,P,169028683
930594,5285119,18-Oct-24,P,169087193
930594,5285076,21-Oct-24,P,169156619
930594,5285094,21-Oct-24,P,169157985
930594,5285130,21-Oct-24,P,169171584
930594,5285145,21-Oct-24,P,169188761
930594,5285106,21-Oct-24,P,169224049
930594,5285119,21-Oct-24,P,169250692
930594,5285130,22-Oct-24,P,169353466
930594,5285076,22-Oct-24,P,169385783
930594,5285094,22-Oct-24,P,169388962
930594,5285145,22-Oct-24,P,169390947
930594,5285106,22-Oct-24,P,169416888
930594,5285119,22-Oct-24,P,169457158
930594,5285130,23-Oct-24,P,169524812
930594,5285076,23-Oct-24,P,169588837
930594,5285094,23-Oct-24,P,169590220
930594,5285145,23-Oct-24,P,169591174
930594,5285106,23-Oct-24,P,169620548
930594,5285119,23-Oct-24,P,169712124
930594,5285130,24-Oct-24,P,169752820
930594,5285106,24-Oct-24,P,169820091
930594,5285076,24-Oct-24,P,169828075
930594,5285094,24-Oct-24,P,169828878
930594,5285145,24-Oct-24,P,169829539
930594,5285130,25-Oct-24,A,169966807
930594,5285076,25-Oct-24,A,170025452
930594,5285094,25-Oct-24,A,170026316
930594,5285119,25-Oct-24,A,170027175
930594,5285145,25-Oct-24,A,170027108
930594,5285106,25-Oct-24,A,170041938
930594,5285119,24-Oct-24,P,170133536
930594,5285130,28-Oct-24,P,170198176
930594,5285076,28-Oct-24,P,170239403
930594,5285094,28-Oct-24,P,170241196
930594,5285145,28-Oct-24,P,170246459
930594,5285106,28-Oct-24,P,170272409
930594,5285119,28-Oct-24,P,170333178
930594,5285130,29-Oct-24,P,170404019
930594,5285076,29-Oct-24,P,170456645
930594,5285094,29-Oct-24,P,170458344
930594,5285145,29-Oct-24,P,170459105
930594,5285106,29-Oct-24,P,170478253
930594,5285119,29-Oct-24,P,170513679
930594,5285130,30-Oct-24,A,170625175
930594,5285076,30-Oct-24,A,170684112
930594,5285106,30-Oct-24,A,170685299
930594,5285094,30-Oct-24,A,170689243
930594,5285145,30-Oct-24,A,170689843
930594,5285119,30-Oct-24,A,170724993
930594,5285130,31-Oct-24,A,170810507
930594,5285106,31-Oct-24,A,170887577
930594,5285076,31-Oct-24,A,170904125
930594,5285094,31-Oct-24,A,170904772
930594,5285145,31-Oct-24,A,170905273
930594,5285119,31-Oct-24,A,170964620
930594,5285130,1-Nov-24,A,171012113
930594,5285076,1-Nov-24,A,171100652
930594,5285094,1-Nov-24,A,171101094
930594,5285145,1-Nov-24,A,171102223
930594,5285119,1-Nov-24,A,171138059
930594,5285106,1-Nov-24,A,171161650
930594,5285130,4-Nov-24,P,171216260
930594,5285076,4-Nov-24,P,171264716
930594,5285094,4-Nov-24,P,171279467
930594,5285145,4-Nov-24,P,171280009
930594,5285106,4-Nov-24,P,171299775
930594,5285106,6-Nov-24,P,171522797
930594,5285076,6-Nov-24,P,171524853
930594,5285094,6-Nov-24,P,171526069
930594,5285145,6-Nov-24,P,171526483
930594,5285130,6-Nov-24,P,171569857
930594,5285119,6-Nov-24,P,171595483
930594,5285130,7-Nov-24,P,171646512
930594,5285076,7-Nov-24,P,171679458
930594,5285094,7-Nov-24,P,171679554
930594,5285145,7-Nov-24,P,171680087
930594,5285106,7-Nov-24,P,171730428
930594,5285119,7-Nov-24,P,171784652
930594,5285119,4-Nov-24,P,171785431
930594,5285130,8-Nov-24,P,171826762
930594,5285076,8-Nov-24,P,171872183
930594,5285094,8-Nov-24,P,171876448
930594,5285145,8-Nov-24,P,171877031
930594,5285106,8-Nov-24,P,171941291
930594,5285119,8-Nov-24,P,171996011
930594,5285076,11-Nov-24,P,172106785
930594,5285094,11-Nov-24,P,172108597
930594,5285145,11-Nov-24,P,172110968
930594,5285106,11-Nov-24,P,172129880
930594,5285130,11-Nov-24,P,172183757
930594,5285130,12-Nov-24,P,172274906
930594,5285076,12-Nov-24,P,172317793
930594,5285094,12-Nov-24,P,172318224
930594,5285145,12-Nov-24,P,172320593
930594,5285106,12-Nov-24,P,172337176
930594,5285119,12-Nov-24,P,172376793
930594,5285130,13-Nov-24,A,172470439
930594,5285076,13-Nov-24,A,172533446
930594,5285094,13-Nov-24,A,172534668
930594,5285145,13-Nov-24,A,172534893
930594,5285106,13-Nov-24,A,172541218
930594,5285130,14-Nov-24,P,172685495
930594,5285106,14-Nov-24,P,172743699
930594,5285076,14-Nov-24,P,172755802
930594,5285094,14-Nov-24,P,172756778
930594,5285145,14-Nov-24,P,172756976
930594,5285119,14-Nov-24,P,172824007
930594,5285130,15-Nov-24,P,172868960
930594,5285076,15-Nov-24,P,172947564
930594,5285094,15-Nov-24,P,172947811
930594,5285145,15-Nov-24,P,172948454
930594,5285106,15-Nov-24,P,172951594
930594,5285119,15-Nov-24,P,172992269
930594,5285130,18-Nov-24,P,173103354
930594,5285076,18-Nov-24,P,173139237
930594,5285094,18-Nov-24,P,173140609
930594,5285145,18-Nov-24,P,173141002
930594,5285106,18-Nov-24,P,173159193
930594,5285130,19-Nov-24,P,173282369
930594,5285076,19-Nov-24,P,173350658
930594,5285094,19-Nov-24,P,173351028
930594,5285145,19-Nov-24,P,173351280
930594,5285106,19-Nov-24,P,173426134
930594,5285130,20-Nov-24,P,173509879
930594,5285119,20-Nov-24,P,173561198
930594,5285076,20-Nov-24,P,173563234
930594,5285094,20-Nov-24,P,173564317
930594,5285145,20-Nov-24,P,173566237
930594,5285106,20-Nov-24,P,173661767
930594,5285130,21-Nov-24,P,173688061
930594,5285076,21-Nov-24,P,173773408
930594,5285094,21-Nov-24,P,173773684
930594,5285145,21-Nov-24,P,173774048
930594,5285106,21-Nov-24,P,173813324
930594,5285119,21-Nov-24,P,173826351
930594,5285130,22-Nov-24,P,173934125
930594,5285119,13-Nov-24,A,173965471
930594,5285119,11-Nov-24,P,173965494
930594,5285119,18-Nov-24,P,173965614
930594,5285119,19-Nov-24,P,173965615
930594,5285106,22-Nov-24,P,174029253
930594,5285076,22-Nov-24,P,174055846
930594,5285094,22-Nov-24,P,174056333
930594,5285145,22-Nov-24,P,174057217
930594,5285130,25-Nov-24,P,174108741
930594,5285106,25-Nov-24,P,174193566
930594,5285076,25-Nov-24,P,174204595
930594,5285094,25-Nov-24,P,174205153
930594,5285145,25-Nov-24,P,174205507
930594,5285130,26-Nov-24,A,174315050
930594,5285076,26-Nov-24,A,174364779
930594,5285094,26-Nov-24,A,174365311
930594,5285145,26-Nov-24,A,174369843
930594,5285106,26-Nov-24,A,174447751
930594,5285119,26-Nov-24,A,174473184
930594,5285130,2-Dec-24,A,174523588
930594,5285119,25-Nov-24,P,174606754
930594,5285119,22-Nov-24,P,174606846
930594,5285106,2-Dec-24,A,174659267
930594,5285076,2-Dec-24,A,174662521
930594,5285094,2-Dec-24,A,174663407
930594,5285145,2-Dec-24,A,174663931
930594,5285130,3-Dec-24,P,174762139
930594,5285076,3-Dec-24,P,174771114
930594,5285094,3-Dec-24,P,174771458
930594,5285145,3-Dec-24,P,174771931
930594,5285130,4-Dec-24,P,174959972
930594,5285076,4-Dec-24,P,174973799
930594,5285094,4-Dec-24,P,174975946
930594,5285145,4-Dec-24,P,174976672
930594,5285119,3-Dec-24,P,175004820
930594,5285119,2-Dec-24,A,175005015
930594,5285106,4-Dec-24,P,175025568
930594,5285106,3-Dec-24,P,175025587
930594,5285119,4-Dec-24,P,175091868
930594,5285130,5-Dec-24,P,175135525
930594,5285076,5-Dec-24,P,175161742
930594,5285094,5-Dec-24,P,175162475
930594,5285145,5-Dec-24,P,175163966
930594,5285106,5-Dec-24,P,175216354
930594,5285119,5-Dec-24,P,175254706
930594,5285130,6-Dec-24,P,175309428
930594,5285076,6-Dec-24,P,175404361
930594,5285094,6-Dec-24,P,175405091
930594,5285145,6-Dec-24,P,175406104
930594,5285106,6-Dec-24,P,175415821
930594,5285119,6-Dec-24,P,175502384
930594,5285130,9-Dec-24,P,175552463
930594,5285076,9-Dec-24,P,175604307
930594,5285094,9-Dec-24,P,175604644
930594,5285145,9-Dec-24,P,175604935
930594,5285106,9-Dec-24,P,175634162
930594,5285119,9-Dec-24,P,175684496
930594,5285130,10-Dec-24,P,175751383
930594,5285106,10-Dec-24,P,175845447
930594,5285076,10-Dec-24,P,175854011
930594,5285094,10-Dec-24,P,175854161
930594,5285145,10-Dec-24,P,175854369
930594,5285119,10-Dec-24,P,175901847
930594,5285130,11-Dec-24,P,175945643
930594,5285076,11-Dec-24,P,176019441
930594,5285094,11-Dec-24,P,176020059
930594,5285145,11-Dec-24,P,176021030
930594,5285106,11-Dec-24,P,176113380
930594,5285130,12-Dec-24,A,176174826
930594,5285076,12-Dec-24,A,176253961
930594,5285094,12-Dec-24,A,176254571
930594,5285145,12-Dec-24,A,176256029
930594,5285106,12-Dec-24,A,176262245
930594,5285130,13-Dec-24,P,176400092
930594,5285076,13-Dec-24,P,176422043
930594,5285094,13-Dec-24,P,176424503
930594,5285145,13-Dec-24,P,176426681
930594,5285119,13-Dec-24,P,176449992
930594,5285106,13-Dec-24,P,176509249
930594,5285130,16-Dec-24,A,176590111
930594,5285076,16-Dec-24,A,176701738
930594,5285094,16-Dec-24,P,176702544
930594,5285145,16-Dec-24,A,176704799
930594,5285119,16-Dec-24,A,176705042
930594,5285106,16-Dec-24,A,176718175
930594,5285130,17-Dec-24,P,176775836
930594,5285076,17-Dec-24,P,176838255
930594,5285094,17-Dec-24,P,176840462
930594,5285145,17-Dec-24,P,176840867
930594,5285106,17-Dec-24,P,176948126
930594,5285130,18-Dec-24,P,177010823
930594,5285076,18-Dec-24,P,177055859
930594,5285094,18-Dec-24,P,177058300
930594,5285145,18-Dec-24,P,177059473
930594,5285106,18-Dec-24,P,177088797
930594,5285119,12-Dec-24,A,177132387
930594,5285119,11-Dec-24,P,177132398
930594,5285130,19-Dec-24,P,177213059
930594,5285076,19-Dec-24,P,177249028
930594,5285094,19-Dec-24,P,177250387
930594,5285145,19-Dec-24,P,177276553
930594,5285130,20-Dec-24,P,177404451
930594,5285076,20-Dec-24,P,177471834
930594,5285094,20-Dec-24,P,177472789
930594,5285145,20-Dec-24,P,177473731
930594,5285106,20-Dec-24,P,177483333
930594,5285106,19-Dec-24,P,177483348
930594,5285119,20-Dec-24,P,177556676
930594,5285119,17-Dec-24,P,177556704
930594,5285119,18-Dec-24,P,177556962
930594,5285130,6-Jan-25,A,177619731
930594,5285106,6-Jan-25,A,177691717
930594,5285076,6-Jan-25,A,177699981
930594,5285094,6-Jan-25,A,177700829
930594,5285145,6-Jan-25,A,177701437
930594,5285119,6-Jan-25,A,177745277
930594,5285119,19-Dec-24,P,177745943
930594,5285076,7-Jan-25,P,177874665
930594,5285094,7-Jan-25,P,177874963
930594,5285145,7-Jan-25,P,177875079
930594,5285106,7-Jan-25,P,177897221
930594,5285130,7-Jan-25,P,177925687
930594,5285130,8-Jan-25,P,178032276
930594,5285119,7-Jan-25,P,178073624
930594,5285106,8-Jan-25,P,178096768
930594,5285076,8-Jan-25,P,178101160
930594,5285094,8-Jan-25,P,178101786
930594,5285145,8-Jan-25,P,178102159
930594,5285119,8-Jan-25,P,178135314
930594,5285076,9-Jan-25,P,178257226
930594,5285094,9-Jan-25,P,178258915
930594,5285145,9-Jan-25,P,178261493
930594,5285106,9-Jan-25,P,178302835
930594,5285130,9-Jan-25,P,178378938
930594,5285130,10-Jan-25,P,178437170
930594,5285076,10-Jan-25,P,178466260
930594,5285094,10-Jan-25,P,178467005
930594,5285145,10-Jan-25,P,178467247
930594,5285119,9-Jan-25,P,178487394
930594,5285119,10-Jan-25,P,178487706
930594,5285106,10-Jan-25,P,178505671
930594,5285119,13-Jan-25,P,178625041
930594,5285130,13-Jan-25,P,178652536
930594,5285106,13-Jan-25,P,178677131
131348,5249222,26-Aug-24,P,161550791
131348,5249327,26-Aug-24,P,161561479
131348,5249355,26-Aug-24,P,161574569
131348,5249441,26-Aug-24,P,161621674
131348,5249628,26-Aug-24,P,161635088
131348,5249731,26-Aug-24,P,161653621
131348,5250277,26-Aug-24,P,161664684
131348,5250277,27-Aug-24,P,161714027
131348,5249222,27-Aug-24,P,161759760
131348,5249327,27-Aug-24,P,161762343
131348,5249355,27-Aug-24,P,161782017
131348,5249441,27-Aug-24,P,161826267
131348,5249628,27-Aug-24,P,161844645
131348,5249731,27-Aug-24,P,161858165
131348,5250277,28-Aug-24,P,161904316
131348,5249222,28-Aug-24,P,161944754
131348,5249327,28-Aug-24,P,161954434
131348,5249355,28-Aug-24,P,161972936
131348,5249441,28-Aug-24,P,162008565
131348,5249628,28-Aug-24,P,162029307
131348,5249731,28-Aug-24,P,162046213
131348,5250277,29-Aug-24,P,162101198
131348,5249222,29-Aug-24,P,162118316
131348,5249327,29-Aug-24,P,162141296
131348,5249355,29-Aug-24,P,162165768
131348,5249441,29-Aug-24,P,162201788
131348,5249628,29-Aug-24,P,162228174
131348,5249731,29-Aug-24,A,162264884
131348,5250277,3-Sep-24,P,162298123
131348,5249327,3-Sep-24,P,162349222
131348,5249355,3-Sep-24,P,162374046
131348,5249441,3-Sep-24,P,162409543
131348,5249628,3-Sep-24,P,162434576
131348,5249731,3-Sep-24,P,162452535
131348,5250277,4-Sep-24,P,162507239
131348,5534303,4-Sep-24,P,162568557
131348,5249327,4-Sep-24,P,162572594
131348,5249355,4-Sep-24,P,162578807
131348,5249441,4-Sep-24,P,162617394
131348,5249628,4-Sep-24,P,162653659
131348,5249731,4-Sep-24,P,162663140
131348,5250277,5-Sep-24,P,162705975
131348,5249327,5-Sep-24,P,162767479
131348,5534303,5-Sep-24,P,162788928
131348,5249355,5-Sep-24,P,162801203
131348,5249441,5-Sep-24,P,162829634
131348,5249628,5-Sep-24,P,162849407
131348,5249731,5-Sep-24,P,162874315
131348,5250277,6-Sep-24,P,162908801
131348,5534303,6-Sep-24,P,162942941
131348,5249327,6-Sep-24,P,162971361
131348,5249355,6-Sep-24,P,163004578
131348,5249441,6-Sep-24,P,163031772
131348,5249628,6-Sep-24,P,163071945
131348,5249731,6-Sep-24,P,163076162
131348,5250277,9-Sep-24,P,163119491
131348,5534303,9-Sep-24,P,163160103
131348,5249327,9-Sep-24,P,163188125
131348,5249355,9-Sep-24,P,163210932
131348,5249441,9-Sep-24,P,163257358
131348,5249628,9-Sep-24,P,163276032
131348,5249731,9-Sep-24,P,163299388
131348,5250277,10-Sep-24,P,163341873
131348,5534303,10-Sep-24,P,163400678
131348,5249327,10-Sep-24,P,163423911
131348,5249355,10-Sep-24,P,163427469
131348,5249441,10-Sep-24,P,163465566
131348,5249628,10-Sep-24,P,163502231
131348,5249731,10-Sep-24,P,163521408
131348,5250277,11-Sep-24,P,163557054
131348,5534303,11-Sep-24,P,163607723
131348,5249327,11-Sep-24,P,163619774
131348,5249355,11-Sep-24,P,163637757
131348,5249441,11-Sep-24,P,163671906
131348,5249628,11-Sep-24,P,163707548
131348,5249731,11-Sep-24,P,163719437
131348,5534303,3-Sep-24,P,163734225
